group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m163840_t3_p4,,,604464981.0,ns,3
argon2id,hash,m163840_t3_p4,,,605321637.0,ns,3
argon2id,hash,m163840_t3_p4,,,605399263.0,ns,3
argon2id,hash,m163840_t3_p4,,,607264753.0,ns,3
argon2id,hash,m163840_t3_p4,,,607304897.0,ns,3
argon2id,hash,m163840_t3_p4,,,608070664.0,ns,3
argon2id,hash,m163840_t3_p4,,,603711056.0,ns,3
argon2id,hash,m163840_t3_p4,,,607991004.0,ns,3
argon2id,hash,m163840_t3_p4,,,607580866.0,ns,3
argon2id,hash,m163840_t3_p4,,,608248849.0,ns,3
