group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m147456_t3_p8,,,545731303.0,ns,3
argon2id,hash,m147456_t3_p8,,,546092160.0,ns,3
argon2id,hash,m147456_t3_p8,,,546543999.0,ns,3
argon2id,hash,m147456_t3_p8,,,546332421.0,ns,3
argon2id,hash,m147456_t3_p8,,,546384209.0,ns,3
argon2id,hash,m147456_t3_p8,,,545828486.0,ns,3
argon2id,hash,m147456_t3_p8,,,545481646.0,ns,3
argon2id,hash,m147456_t3_p8,,,546634127.0,ns,3
argon2id,hash,m147456_t3_p8,,,546591418.0,ns,3
argon2id,hash,m147456_t3_p8,,,546589814.0,ns,3
