group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m442368_t3_p4,,,604663254.0,ns,1
argon2id,hash,m442368_t3_p4,,,602046644.0,ns,1
argon2id,hash,m442368_t3_p4,,,605883186.0,ns,1
argon2id,hash,m442368_t3_p4,,,605663352.0,ns,1
argon2id,hash,m442368_t3_p4,,,608617258.0,ns,1
argon2id,hash,m442368_t3_p4,,,621143718.0,ns,1
argon2id,hash,m442368_t3_p4,,,637124452.0,ns,1
argon2id,hash,m442368_t3_p4,,,933185919.0,ns,1
argon2id,hash,m442368_t3_p4,,,752625023.0,ns,1
argon2id,hash,m442368_t3_p4,,,686318224.0,ns,1
