group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m507904_t1_p8,,,552166962.0,ns,2
argon2id,verify,m507904_t1_p8,,,551226527.0,ns,2
argon2id,verify,m507904_t1_p8,,,550040100.0,ns,2
argon2id,verify,m507904_t1_p8,,,551924989.0,ns,2
argon2id,verify,m507904_t1_p8,,,550224927.0,ns,2
argon2id,verify,m507904_t1_p8,,,549837060.0,ns,2
argon2id,verify,m507904_t1_p8,,,554008269.0,ns,2
argon2id,verify,m507904_t1_p8,,,549790893.0,ns,2
argon2id,verify,m507904_t1_p8,,,550619127.0,ns,2
argon2id,verify,m507904_t1_p8,,,551329361.0,ns,2
