group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m1015808_t3_p16,,,1371792988.0,ns,1
argon2id,hash,m1015808_t3_p16,,,1373902036.0,ns,1
argon2id,hash,m1015808_t3_p16,,,1373728233.0,ns,1
argon2id,hash,m1015808_t3_p16,,,1370534659.0,ns,1
argon2id,hash,m1015808_t3_p16,,,1371406895.0,ns,1
argon2id,hash,m1015808_t3_p16,,,1373964117.0,ns,1
argon2id,hash,m1015808_t3_p16,,,1372519912.0,ns,1
argon2id,hash,m1015808_t3_p16,,,1369777524.0,ns,1
argon2id,hash,m1015808_t3_p16,,,1369012222.0,ns,1
argon2id,hash,m1015808_t3_p16,,,1371815007.0,ns,1
