group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m196608_t3_p1,,,744050146.0,ns,3
argon2id,hash,m196608_t3_p1,,,728118165.0,ns,3
argon2id,hash,m196608_t3_p1,,,726636166.0,ns,3
argon2id,hash,m196608_t3_p1,,,728519003.0,ns,3
argon2id,hash,m196608_t3_p1,,,730909217.0,ns,3
argon2id,hash,m196608_t3_p1,,,728086953.0,ns,3
argon2id,hash,m196608_t3_p1,,,729343223.0,ns,3
argon2id,hash,m196608_t3_p1,,,728767259.0,ns,3
argon2id,hash,m196608_t3_p1,,,724303216.0,ns,3
argon2id,hash,m196608_t3_p1,,,722727019.0,ns,3
