group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m983040_t1_p2,,,542776678.0,ns,1
argon2id,verify,m983040_t1_p2,,,533376786.0,ns,1
argon2id,verify,m983040_t1_p2,,,532524275.0,ns,1
argon2id,verify,m983040_t1_p2,,,535991236.0,ns,1
argon2id,verify,m983040_t1_p2,,,536104478.0,ns,1
argon2id,verify,m983040_t1_p2,,,532257333.0,ns,1
argon2id,verify,m983040_t1_p2,,,534148405.0,ns,1
argon2id,verify,m983040_t1_p2,,,534788487.0,ns,1
argon2id,verify,m983040_t1_p2,,,536869695.0,ns,1
argon2id,verify,m983040_t1_p2,,,541590641.0,ns,1
