group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m638976_t1_p4,,,702484765.0,ns,2
argon2id,verify,m638976_t1_p4,,,707555535.0,ns,2
argon2id,verify,m638976_t1_p4,,,701542357.0,ns,2
argon2id,verify,m638976_t1_p4,,,704365566.0,ns,2
argon2id,verify,m638976_t1_p4,,,700937528.0,ns,2
argon2id,verify,m638976_t1_p4,,,703479395.0,ns,2
argon2id,verify,m638976_t1_p4,,,703859119.0,ns,2
argon2id,verify,m638976_t1_p4,,,698751399.0,ns,2
argon2id,verify,m638976_t1_p4,,,701411818.0,ns,2
argon2id,verify,m638976_t1_p4,,,704043082.0,ns,2
