group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m540672_t3_p1,,,754644131.0,ns,1
argon2id,verify,m540672_t3_p1,,,754349749.0,ns,1
argon2id,verify,m540672_t3_p1,,,754475084.0,ns,1
argon2id,verify,m540672_t3_p1,,,750041931.0,ns,1
argon2id,verify,m540672_t3_p1,,,754282933.0,ns,1
argon2id,verify,m540672_t3_p1,,,753659563.0,ns,1
argon2id,verify,m540672_t3_p1,,,749173742.0,ns,1
argon2id,verify,m540672_t3_p1,,,752625742.0,ns,1
argon2id,verify,m540672_t3_p1,,,755771738.0,ns,1
argon2id,verify,m540672_t3_p1,,,750437203.0,ns,1
