group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m245760_t2_p4,,,650054244.0,ns,3
argon2id,hash,m245760_t2_p4,,,650243310.0,ns,3
argon2id,hash,m245760_t2_p4,,,652069748.0,ns,3
argon2id,hash,m245760_t2_p4,,,650856670.0,ns,3
argon2id,hash,m245760_t2_p4,,,650799239.0,ns,3
argon2id,hash,m245760_t2_p4,,,651608422.0,ns,3
argon2id,hash,m245760_t2_p4,,,652017970.0,ns,3
argon2id,hash,m245760_t2_p4,,,650936711.0,ns,3
argon2id,hash,m245760_t2_p4,,,649749361.0,ns,3
argon2id,hash,m245760_t2_p4,,,654854607.0,ns,3
