group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m442368_t3_p8,,,938970751.0,ns,1
argon2id,verify,m442368_t3_p8,,,931416785.0,ns,1
argon2id,verify,m442368_t3_p8,,,935321995.0,ns,1
argon2id,verify,m442368_t3_p8,,,953624418.0,ns,1
argon2id,verify,m442368_t3_p8,,,945825211.0,ns,1
argon2id,verify,m442368_t3_p8,,,950154739.0,ns,1
argon2id,verify,m442368_t3_p8,,,946642467.0,ns,1
argon2id,verify,m442368_t3_p8,,,954654967.0,ns,1
argon2id,verify,m442368_t3_p8,,,975443387.0,ns,1
argon2id,verify,m442368_t3_p8,,,973209976.0,ns,1
