group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m720896_t1_p16,,,767763341.0,ns,2
argon2id,hash,m720896_t1_p16,,,766964969.0,ns,2
argon2id,hash,m720896_t1_p16,,,765661656.0,ns,2
argon2id,hash,m720896_t1_p16,,,768991304.0,ns,2
argon2id,hash,m720896_t1_p16,,,766036167.0,ns,2
argon2id,hash,m720896_t1_p16,,,765553460.0,ns,2
argon2id,hash,m720896_t1_p16,,,766144226.0,ns,2
argon2id,hash,m720896_t1_p16,,,763939083.0,ns,2
argon2id,hash,m720896_t1_p16,,,764640266.0,ns,2
argon2id,hash,m720896_t1_p16,,,763663139.0,ns,2
