group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m1032192_t2_p16,,,963366552.0,ns,1
argon2id,hash,m1032192_t2_p16,,,967805703.0,ns,1
argon2id,hash,m1032192_t2_p16,,,967561923.0,ns,1
argon2id,hash,m1032192_t2_p16,,,966616592.0,ns,1
argon2id,hash,m1032192_t2_p16,,,966085525.0,ns,1
argon2id,hash,m1032192_t2_p16,,,966473991.0,ns,1
argon2id,hash,m1032192_t2_p16,,,966703028.0,ns,1
argon2id,hash,m1032192_t2_p16,,,972056479.0,ns,1
argon2id,hash,m1032192_t2_p16,,,966673880.0,ns,1
argon2id,hash,m1032192_t2_p16,,,973190640.0,ns,1
