group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m557056_t2_p4,,,537636362.0,ns,1
argon2id,verify,m557056_t2_p4,,,557324408.0,ns,1
argon2id,verify,m557056_t2_p4,,,525244477.0,ns,1
argon2id,verify,m557056_t2_p4,,,525166999.0,ns,1
argon2id,verify,m557056_t2_p4,,,528269240.0,ns,1
argon2id,verify,m557056_t2_p4,,,525912825.0,ns,1
argon2id,verify,m557056_t2_p4,,,525234338.0,ns,1
argon2id,verify,m557056_t2_p4,,,530532385.0,ns,1
argon2id,verify,m557056_t2_p4,,,529558202.0,ns,1
argon2id,verify,m557056_t2_p4,,,542265812.0,ns,1
