group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m294912_t1_p1,,,150702050.0,ns,1
argon2id,verify,m294912_t1_p1,,,301418166.0,ns,2
argon2id,verify,m294912_t1_p1,,,452514929.0,ns,3
argon2id,verify,m294912_t1_p1,,,602045430.0,ns,4
argon2id,verify,m294912_t1_p1,,,754006477.0,ns,5
argon2id,verify,m294912_t1_p1,,,903769306.0,ns,6
argon2id,verify,m294912_t1_p1,,,1061272989.0,ns,7
argon2id,verify,m294912_t1_p1,,,1201417955.0,ns,8
argon2id,verify,m294912_t1_p1,,,1347834222.0,ns,9
argon2id,verify,m294912_t1_p1,,,1508947331.0,ns,10
