group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m933888_t3_p4,,,1270868794.0,ns,1
argon2id,verify,m933888_t3_p4,,,1270514032.0,ns,1
argon2id,verify,m933888_t3_p4,,,1270101515.0,ns,1
argon2id,verify,m933888_t3_p4,,,1270627942.0,ns,1
argon2id,verify,m933888_t3_p4,,,1272460194.0,ns,1
argon2id,verify,m933888_t3_p4,,,1264359298.0,ns,1
argon2id,verify,m933888_t3_p4,,,1272200694.0,ns,1
argon2id,verify,m933888_t3_p4,,,1270875463.0,ns,1
argon2id,verify,m933888_t3_p4,,,1284303121.0,ns,1
argon2id,verify,m933888_t3_p4,,,1271981929.0,ns,1
