group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m1048576_t3_p4,,,1432326429.0,ns,1
argon2id,verify,m1048576_t3_p4,,,1423010835.0,ns,1
argon2id,verify,m1048576_t3_p4,,,1434348243.0,ns,1
argon2id,verify,m1048576_t3_p4,,,1433882565.0,ns,1
argon2id,verify,m1048576_t3_p4,,,1432115105.0,ns,1
argon2id,verify,m1048576_t3_p4,,,1490110650.0,ns,1
argon2id,verify,m1048576_t3_p4,,,1429142442.0,ns,1
argon2id,verify,m1048576_t3_p4,,,1435117454.0,ns,1
argon2id,verify,m1048576_t3_p4,,,1433574504.0,ns,1
argon2id,verify,m1048576_t3_p4,,,1432100407.0,ns,1
