group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m950272_t3_p8,,,1291046048.0,ns,1
argon2id,hash,m950272_t3_p8,,,1284696552.0,ns,1
argon2id,hash,m950272_t3_p8,,,1286120746.0,ns,1
argon2id,hash,m950272_t3_p8,,,1287915755.0,ns,1
argon2id,hash,m950272_t3_p8,,,1284090240.0,ns,1
argon2id,hash,m950272_t3_p8,,,1288861019.0,ns,1
argon2id,hash,m950272_t3_p8,,,1289765457.0,ns,1
argon2id,hash,m950272_t3_p8,,,1286639986.0,ns,1
argon2id,hash,m950272_t3_p8,,,1287933174.0,ns,1
argon2id,hash,m950272_t3_p8,,,1293377778.0,ns,1
