group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m802816_t3_p8,,,1086732680.0,ns,1
argon2id,verify,m802816_t3_p8,,,1087685710.0,ns,1
argon2id,verify,m802816_t3_p8,,,1089126039.0,ns,1
argon2id,verify,m802816_t3_p8,,,1085112276.0,ns,1
argon2id,verify,m802816_t3_p8,,,1086126701.0,ns,1
argon2id,verify,m802816_t3_p8,,,1085608845.0,ns,1
argon2id,verify,m802816_t3_p8,,,1086577795.0,ns,1
argon2id,verify,m802816_t3_p8,,,1087214564.0,ns,1
argon2id,verify,m802816_t3_p8,,,1089507676.0,ns,1
argon2id,verify,m802816_t3_p8,,,1114102402.0,ns,1
