group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m147456_t1_p4,,,141987684.0,ns,2
argon2id,hash,m147456_t1_p4,,,284405683.0,ns,4
argon2id,hash,m147456_t1_p4,,,425411985.0,ns,6
argon2id,hash,m147456_t1_p4,,,569266190.0,ns,8
argon2id,hash,m147456_t1_p4,,,706493012.0,ns,10
argon2id,hash,m147456_t1_p4,,,851432652.0,ns,12
argon2id,hash,m147456_t1_p4,,,997141016.0,ns,14
argon2id,hash,m147456_t1_p4,,,1165519676.0,ns,16
argon2id,hash,m147456_t1_p4,,,1283834841.0,ns,18
argon2id,hash,m147456_t1_p4,,,1405526540.0,ns,20
