group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m1015808_t2_p1,,,999472374.0,ns,1
argon2id,hash,m1015808_t2_p1,,,1001778435.0,ns,1
argon2id,hash,m1015808_t2_p1,,,1000476529.0,ns,1
argon2id,hash,m1015808_t2_p1,,,1000891530.0,ns,1
argon2id,hash,m1015808_t2_p1,,,993721094.0,ns,1
argon2id,hash,m1015808_t2_p1,,,997633040.0,ns,1
argon2id,hash,m1015808_t2_p1,,,1004943007.0,ns,1
argon2id,hash,m1015808_t2_p1,,,993844757.0,ns,1
argon2id,hash,m1015808_t2_p1,,,989092822.0,ns,1
argon2id,hash,m1015808_t2_p1,,,1015359648.0,ns,1
