group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m147456_t1_p8,,,142268220.0,ns,2
argon2id,hash,m147456_t1_p8,,,283220300.0,ns,4
argon2id,hash,m147456_t1_p8,,,424945761.0,ns,6
argon2id,hash,m147456_t1_p8,,,583855028.0,ns,8
argon2id,hash,m147456_t1_p8,,,704512818.0,ns,10
argon2id,hash,m147456_t1_p8,,,838438106.0,ns,12
argon2id,hash,m147456_t1_p8,,,982237057.0,ns,14
argon2id,hash,m147456_t1_p8,,,1121352693.0,ns,16
argon2id,hash,m147456_t1_p8,,,1261845281.0,ns,18
argon2id,hash,m147456_t1_p8,,,1403638289.0,ns,20
