group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m311296_t1_p2,,,159795081.0,ns,1
argon2id,hash,m311296_t1_p2,,,319056439.0,ns,2
argon2id,hash,m311296_t1_p2,,,478951678.0,ns,3
argon2id,hash,m311296_t1_p2,,,641052102.0,ns,4
argon2id,hash,m311296_t1_p2,,,797062983.0,ns,5
argon2id,hash,m311296_t1_p2,,,955720367.0,ns,6
argon2id,hash,m311296_t1_p2,,,1113373344.0,ns,7
argon2id,hash,m311296_t1_p2,,,1277809612.0,ns,8
argon2id,hash,m311296_t1_p2,,,1434950359.0,ns,9
argon2id,hash,m311296_t1_p2,,,1592439251.0,ns,10
