group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m180224_t2_p1,,,156216768.0,ns,1
argon2id,hash,m180224_t2_p1,,,312113878.0,ns,2
argon2id,hash,m180224_t2_p1,,,465080619.0,ns,3
argon2id,hash,m180224_t2_p1,,,625631388.0,ns,4
argon2id,hash,m180224_t2_p1,,,782201079.0,ns,5
argon2id,hash,m180224_t2_p1,,,926977787.0,ns,6
argon2id,hash,m180224_t2_p1,,,1081423704.0,ns,7
argon2id,hash,m180224_t2_p1,,,1246334142.0,ns,8
argon2id,hash,m180224_t2_p1,,,1402423632.0,ns,9
argon2id,hash,m180224_t2_p1,,,1561298847.0,ns,10
