group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m704512_t2_p8,,,667677324.0,ns,1
argon2id,verify,m704512_t2_p8,,,668822865.0,ns,1
argon2id,verify,m704512_t2_p8,,,675942216.0,ns,1
argon2id,verify,m704512_t2_p8,,,661657680.0,ns,1
argon2id,verify,m704512_t2_p8,,,662238951.0,ns,1
argon2id,verify,m704512_t2_p8,,,661649456.0,ns,1
argon2id,verify,m704512_t2_p8,,,664433331.0,ns,1
argon2id,verify,m704512_t2_p8,,,663522522.0,ns,1
argon2id,verify,m704512_t2_p8,,,663183698.0,ns,1
argon2id,verify,m704512_t2_p8,,,666825282.0,ns,1
