group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m786432_t3_p4,,,1072194269.0,ns,1
argon2id,verify,m786432_t3_p4,,,1071729054.0,ns,1
argon2id,verify,m786432_t3_p4,,,1070693129.0,ns,1
argon2id,verify,m786432_t3_p4,,,1071325586.0,ns,1
argon2id,verify,m786432_t3_p4,,,1092052871.0,ns,1
argon2id,verify,m786432_t3_p4,,,1074515208.0,ns,1
argon2id,verify,m786432_t3_p4,,,1076330016.0,ns,1
argon2id,verify,m786432_t3_p4,,,1072858895.0,ns,1
argon2id,verify,m786432_t3_p4,,,1072394633.0,ns,1
argon2id,verify,m786432_t3_p4,,,1071449307.0,ns,1
