group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m49152_t1_p1,,,106136863.0,ns,5
argon2id,verify,m49152_t1_p1,,,212182448.0,ns,10
argon2id,verify,m49152_t1_p1,,,321261436.0,ns,15
argon2id,verify,m49152_t1_p1,,,428691014.0,ns,20
argon2id,verify,m49152_t1_p1,,,533837943.0,ns,25
argon2id,verify,m49152_t1_p1,,,642282636.0,ns,30
argon2id,verify,m49152_t1_p1,,,753460701.0,ns,35
argon2id,verify,m49152_t1_p1,,,859966079.0,ns,40
argon2id,verify,m49152_t1_p1,,,967319035.0,ns,45
argon2id,verify,m49152_t1_p1,,,1070927031.0,ns,50
