group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m524288_t1_p16,,,568247245.0,ns,2
argon2id,hash,m524288_t1_p16,,,567350652.0,ns,2
argon2id,hash,m524288_t1_p16,,,564375216.0,ns,2
argon2id,hash,m524288_t1_p16,,,600555205.0,ns,2
argon2id,hash,m524288_t1_p16,,,669674228.0,ns,2
argon2id,hash,m524288_t1_p16,,,566741899.0,ns,2
argon2id,hash,m524288_t1_p16,,,583300133.0,ns,2
argon2id,hash,m524288_t1_p16,,,557442542.0,ns,2
argon2id,hash,m524288_t1_p16,,,559563914.0,ns,2
argon2id,hash,m524288_t1_p16,,,561129523.0,ns,2
