group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m229376_t3_p4,,,581508635.0,ns,2
argon2id,hash,m229376_t3_p4,,,581281666.0,ns,2
argon2id,hash,m229376_t3_p4,,,582786368.0,ns,2
argon2id,hash,m229376_t3_p4,,,576763409.0,ns,2
argon2id,hash,m229376_t3_p4,,,582325794.0,ns,2
argon2id,hash,m229376_t3_p4,,,581679422.0,ns,2
argon2id,hash,m229376_t3_p4,,,582928865.0,ns,2
argon2id,hash,m229376_t3_p4,,,581596418.0,ns,2
argon2id,hash,m229376_t3_p4,,,581708018.0,ns,2
argon2id,hash,m229376_t3_p4,,,581025076.0,ns,2
