group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m196608_t3_p8,,,739543024.0,ns,3
argon2id,verify,m196608_t3_p8,,,739180562.0,ns,3
argon2id,verify,m196608_t3_p8,,,741599232.0,ns,3
argon2id,verify,m196608_t3_p8,,,742939193.0,ns,3
argon2id,verify,m196608_t3_p8,,,741364894.0,ns,3
argon2id,verify,m196608_t3_p8,,,747905037.0,ns,3
argon2id,verify,m196608_t3_p8,,,736455779.0,ns,3
argon2id,verify,m196608_t3_p8,,,739352420.0,ns,3
argon2id,verify,m196608_t3_p8,,,742365186.0,ns,3
argon2id,verify,m196608_t3_p8,,,737015912.0,ns,3
