group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m557056_t1_p8,,,603546780.0,ns,2
argon2id,hash,m557056_t1_p8,,,598902625.0,ns,2
argon2id,hash,m557056_t1_p8,,,602795761.0,ns,2
argon2id,hash,m557056_t1_p8,,,607694866.0,ns,2
argon2id,hash,m557056_t1_p8,,,605434364.0,ns,2
argon2id,hash,m557056_t1_p8,,,601956301.0,ns,2
argon2id,hash,m557056_t1_p8,,,599060207.0,ns,2
argon2id,hash,m557056_t1_p8,,,597881614.0,ns,2
argon2id,hash,m557056_t1_p8,,,598933015.0,ns,2
argon2id,hash,m557056_t1_p8,,,597724066.0,ns,2
