group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m65536_t3_p8,,,154389417.0,ns,2
argon2id,verify,m65536_t3_p8,,,309450121.0,ns,4
argon2id,verify,m65536_t3_p8,,,463330263.0,ns,6
argon2id,verify,m65536_t3_p8,,,619332905.0,ns,8
argon2id,verify,m65536_t3_p8,,,772974920.0,ns,10
argon2id,verify,m65536_t3_p8,,,929704366.0,ns,12
argon2id,verify,m65536_t3_p8,,,1084493994.0,ns,14
argon2id,verify,m65536_t3_p8,,,1242772576.0,ns,16
argon2id,verify,m65536_t3_p8,,,1396533856.0,ns,18
argon2id,verify,m65536_t3_p8,,,1550939295.0,ns,20
