group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m180224_t3_p16,,,673988122.0,ns,3
argon2id,hash,m180224_t3_p16,,,672621943.0,ns,3
argon2id,hash,m180224_t3_p16,,,674458643.0,ns,3
argon2id,hash,m180224_t3_p16,,,678983417.0,ns,3
argon2id,hash,m180224_t3_p16,,,674884107.0,ns,3
argon2id,hash,m180224_t3_p16,,,672017470.0,ns,3
argon2id,hash,m180224_t3_p16,,,669039349.0,ns,3
argon2id,hash,m180224_t3_p16,,,667678554.0,ns,3
argon2id,hash,m180224_t3_p16,,,665810865.0,ns,3
argon2id,hash,m180224_t3_p16,,,667421252.0,ns,3
