group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m933888_t3_p8,,,1265344001.0,ns,1
argon2id,verify,m933888_t3_p8,,,1264967132.0,ns,1
argon2id,verify,m933888_t3_p8,,,1261647647.0,ns,1
argon2id,verify,m933888_t3_p8,,,1257477544.0,ns,1
argon2id,verify,m933888_t3_p8,,,1262952957.0,ns,1
argon2id,verify,m933888_t3_p8,,,1267169775.0,ns,1
argon2id,verify,m933888_t3_p8,,,1263860909.0,ns,1
argon2id,verify,m933888_t3_p8,,,1266497530.0,ns,1
argon2id,verify,m933888_t3_p8,,,1264976242.0,ns,1
argon2id,verify,m933888_t3_p8,,,1265711161.0,ns,1
