group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m114688_t2_p4,,,98398237.0,ns,1
argon2id,hash,m114688_t2_p4,,,194972823.0,ns,2
argon2id,hash,m114688_t2_p4,,,292281996.0,ns,3
argon2id,hash,m114688_t2_p4,,,388092238.0,ns,4
argon2id,hash,m114688_t2_p4,,,487189878.0,ns,5
argon2id,hash,m114688_t2_p4,,,582885944.0,ns,6
argon2id,hash,m114688_t2_p4,,,679532126.0,ns,7
argon2id,hash,m114688_t2_p4,,,782188410.0,ns,8
argon2id,hash,m114688_t2_p4,,,878804523.0,ns,9
argon2id,hash,m114688_t2_p4,,,977900109.0,ns,10
