group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m294912_t3_p2,,,757405132.0,ns,2
argon2id,hash,m294912_t3_p2,,,757309634.0,ns,2
argon2id,hash,m294912_t3_p2,,,759082256.0,ns,2
argon2id,hash,m294912_t3_p2,,,760885416.0,ns,2
argon2id,hash,m294912_t3_p2,,,761344911.0,ns,2
argon2id,hash,m294912_t3_p2,,,760490026.0,ns,2
argon2id,hash,m294912_t3_p2,,,761861934.0,ns,2
argon2id,hash,m294912_t3_p2,,,766607054.0,ns,2
argon2id,hash,m294912_t3_p2,,,762654376.0,ns,2
argon2id,hash,m294912_t3_p2,,,760680509.0,ns,2
