group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m1032192_t3_p2,,,1426366753.0,ns,1
argon2id,verify,m1032192_t3_p2,,,1437184883.0,ns,1
argon2id,verify,m1032192_t3_p2,,,1431457087.0,ns,1
argon2id,verify,m1032192_t3_p2,,,1457196237.0,ns,1
argon2id,verify,m1032192_t3_p2,,,1433159256.0,ns,1
argon2id,verify,m1032192_t3_p2,,,1436128324.0,ns,1
argon2id,verify,m1032192_t3_p2,,,1427427008.0,ns,1
argon2id,verify,m1032192_t3_p2,,,1433670530.0,ns,1
argon2id,verify,m1032192_t3_p2,,,1435217822.0,ns,1
argon2id,verify,m1032192_t3_p2,,,1435621914.0,ns,1
