group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m180224_t2_p4,,,158049006.0,ns,1
argon2id,hash,m180224_t2_p4,,,314535331.0,ns,2
argon2id,hash,m180224_t2_p4,,,470212166.0,ns,3
argon2id,hash,m180224_t2_p4,,,629029194.0,ns,4
argon2id,hash,m180224_t2_p4,,,786745706.0,ns,5
argon2id,hash,m180224_t2_p4,,,941078459.0,ns,6
argon2id,hash,m180224_t2_p4,,,1102418700.0,ns,7
argon2id,hash,m180224_t2_p4,,,1248590535.0,ns,8
argon2id,hash,m180224_t2_p4,,,1407795320.0,ns,9
argon2id,hash,m180224_t2_p4,,,1564167219.0,ns,10
