group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m704512_t2_p16,,,666103127.0,ns,1
argon2id,verify,m704512_t2_p16,,,659172541.0,ns,1
argon2id,verify,m704512_t2_p16,,,664529495.0,ns,1
argon2id,verify,m704512_t2_p16,,,663158452.0,ns,1
argon2id,verify,m704512_t2_p16,,,658857863.0,ns,1
argon2id,verify,m704512_t2_p16,,,664351984.0,ns,1
argon2id,verify,m704512_t2_p16,,,663746418.0,ns,1
argon2id,verify,m704512_t2_p16,,,664031495.0,ns,1
argon2id,verify,m704512_t2_p16,,,663552375.0,ns,1
argon2id,verify,m704512_t2_p16,,,663864272.0,ns,1
