group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m999424_t3_p2,,,1396841176.0,ns,1
argon2id,verify,m999424_t3_p2,,,1375337505.0,ns,1
argon2id,verify,m999424_t3_p2,,,1371229972.0,ns,1
argon2id,verify,m999424_t3_p2,,,1378022156.0,ns,1
argon2id,verify,m999424_t3_p2,,,1376592622.0,ns,1
argon2id,verify,m999424_t3_p2,,,1374480214.0,ns,1
argon2id,verify,m999424_t3_p2,,,1379720985.0,ns,1
argon2id,verify,m999424_t3_p2,,,1375550985.0,ns,1
argon2id,verify,m999424_t3_p2,,,1376783169.0,ns,1
argon2id,verify,m999424_t3_p2,,,1377315128.0,ns,1
