group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m212992_t1_p2,,,104954249.0,ns,1
argon2id,hash,m212992_t1_p2,,,210524294.0,ns,2
argon2id,hash,m212992_t1_p2,,,316107120.0,ns,3
argon2id,hash,m212992_t1_p2,,,420013523.0,ns,4
argon2id,hash,m212992_t1_p2,,,527268679.0,ns,5
argon2id,hash,m212992_t1_p2,,,635683514.0,ns,6
argon2id,hash,m212992_t1_p2,,,740630667.0,ns,7
argon2id,hash,m212992_t1_p2,,,839374098.0,ns,8
argon2id,hash,m212992_t1_p2,,,947931111.0,ns,9
argon2id,hash,m212992_t1_p2,,,1045389482.0,ns,10
