group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m163840_t3_p1,,,599730889.0,ns,3
argon2id,hash,m163840_t3_p1,,,599848639.0,ns,3
argon2id,hash,m163840_t3_p1,,,600894992.0,ns,3
argon2id,hash,m163840_t3_p1,,,599996877.0,ns,3
argon2id,hash,m163840_t3_p1,,,600315355.0,ns,3
argon2id,hash,m163840_t3_p1,,,600219435.0,ns,3
argon2id,hash,m163840_t3_p1,,,601547066.0,ns,3
argon2id,hash,m163840_t3_p1,,,602812510.0,ns,3
argon2id,hash,m163840_t3_p1,,,603628501.0,ns,3
argon2id,hash,m163840_t3_p1,,,596108383.0,ns,3
