group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m950272_t2_p1,,,926686315.0,ns,1
argon2id,hash,m950272_t2_p1,,,920046886.0,ns,1
argon2id,hash,m950272_t2_p1,,,930875842.0,ns,1
argon2id,hash,m950272_t2_p1,,,925732512.0,ns,1
argon2id,hash,m950272_t2_p1,,,925807082.0,ns,1
argon2id,hash,m950272_t2_p1,,,917065505.0,ns,1
argon2id,hash,m950272_t2_p1,,,924118089.0,ns,1
argon2id,hash,m950272_t2_p1,,,926756233.0,ns,1
argon2id,hash,m950272_t2_p1,,,923564098.0,ns,1
argon2id,hash,m950272_t2_p1,,,918802976.0,ns,1
