group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m180224_t3_p1,,,661790001.0,ns,3
argon2id,verify,m180224_t3_p1,,,665817899.0,ns,3
argon2id,verify,m180224_t3_p1,,,662212595.0,ns,3
argon2id,verify,m180224_t3_p1,,,662570596.0,ns,3
argon2id,verify,m180224_t3_p1,,,658267775.0,ns,3
argon2id,verify,m180224_t3_p1,,,679552364.0,ns,3
argon2id,verify,m180224_t3_p1,,,658483448.0,ns,3
argon2id,verify,m180224_t3_p1,,,664040834.0,ns,3
argon2id,verify,m180224_t3_p1,,,663000643.0,ns,3
argon2id,verify,m180224_t3_p1,,,663800013.0,ns,3
