group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m442368_t1_p16,,,693039896.0,ns,3
argon2id,hash,m442368_t1_p16,,,693712008.0,ns,3
argon2id,hash,m442368_t1_p16,,,708820519.0,ns,3
argon2id,hash,m442368_t1_p16,,,723788729.0,ns,3
argon2id,hash,m442368_t1_p16,,,897253233.0,ns,3
argon2id,hash,m442368_t1_p16,,,971875402.0,ns,3
argon2id,hash,m442368_t1_p16,,,733020905.0,ns,3
argon2id,hash,m442368_t1_p16,,,720896466.0,ns,3
argon2id,hash,m442368_t1_p16,,,714886790.0,ns,3
argon2id,hash,m442368_t1_p16,,,708359763.0,ns,3
