group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m278528_t2_p4,,,736868141.0,ns,3
argon2id,hash,m278528_t2_p4,,,736653887.0,ns,3
argon2id,hash,m278528_t2_p4,,,744730735.0,ns,3
argon2id,hash,m278528_t2_p4,,,741921277.0,ns,3
argon2id,hash,m278528_t2_p4,,,742675857.0,ns,3
argon2id,hash,m278528_t2_p4,,,743689283.0,ns,3
argon2id,hash,m278528_t2_p4,,,738100636.0,ns,3
argon2id,hash,m278528_t2_p4,,,740676612.0,ns,3
argon2id,hash,m278528_t2_p4,,,744102848.0,ns,3
argon2id,hash,m278528_t2_p4,,,744069685.0,ns,3
