group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m606208_t2_p2,,,594970817.0,ns,1
argon2id,hash,m606208_t2_p2,,,598257683.0,ns,1
argon2id,hash,m606208_t2_p2,,,599786253.0,ns,1
argon2id,hash,m606208_t2_p2,,,603386239.0,ns,1
argon2id,hash,m606208_t2_p2,,,596336542.0,ns,1
argon2id,hash,m606208_t2_p2,,,599863882.0,ns,1
argon2id,hash,m606208_t2_p2,,,599089320.0,ns,1
argon2id,hash,m606208_t2_p2,,,594153367.0,ns,1
argon2id,hash,m606208_t2_p2,,,582638223.0,ns,1
argon2id,hash,m606208_t2_p2,,,579843389.0,ns,1
