group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m786432_t3_p8,,,1059331131.0,ns,1
argon2id,hash,m786432_t3_p8,,,1054309477.0,ns,1
argon2id,hash,m786432_t3_p8,,,1058596350.0,ns,1
argon2id,hash,m786432_t3_p8,,,1053159728.0,ns,1
argon2id,hash,m786432_t3_p8,,,1062979984.0,ns,1
argon2id,hash,m786432_t3_p8,,,1066597850.0,ns,1
argon2id,hash,m786432_t3_p8,,,1100966662.0,ns,1
argon2id,hash,m786432_t3_p8,,,1064077075.0,ns,1
argon2id,hash,m786432_t3_p8,,,1120068924.0,ns,1
argon2id,hash,m786432_t3_p8,,,1062233271.0,ns,1
