group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m933888_t3_p2,,,1300393444.0,ns,1
argon2id,hash,m933888_t3_p2,,,1287949691.0,ns,1
argon2id,hash,m933888_t3_p2,,,1301195568.0,ns,1
argon2id,hash,m933888_t3_p2,,,1295285307.0,ns,1
argon2id,hash,m933888_t3_p2,,,1287670754.0,ns,1
argon2id,hash,m933888_t3_p2,,,1292413641.0,ns,1
argon2id,hash,m933888_t3_p2,,,1288890461.0,ns,1
argon2id,hash,m933888_t3_p2,,,1294285373.0,ns,1
argon2id,hash,m933888_t3_p2,,,1288603009.0,ns,1
argon2id,hash,m933888_t3_p2,,,1291145463.0,ns,1
