group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m901120_t2_p8,,,849541570.0,ns,1
argon2id,hash,m901120_t2_p8,,,850226514.0,ns,1
argon2id,hash,m901120_t2_p8,,,850195070.0,ns,1
argon2id,hash,m901120_t2_p8,,,847654980.0,ns,1
argon2id,hash,m901120_t2_p8,,,849128897.0,ns,1
argon2id,hash,m901120_t2_p8,,,848993569.0,ns,1
argon2id,hash,m901120_t2_p8,,,849096218.0,ns,1
argon2id,hash,m901120_t2_p8,,,849198537.0,ns,1
argon2id,hash,m901120_t2_p8,,,850144201.0,ns,1
argon2id,hash,m901120_t2_p8,,,847783086.0,ns,1
