group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m327680_t2_p4,,,581819329.0,ns,2
argon2id,verify,m327680_t2_p4,,,579347332.0,ns,2
argon2id,verify,m327680_t2_p4,,,581340760.0,ns,2
argon2id,verify,m327680_t2_p4,,,578987486.0,ns,2
argon2id,verify,m327680_t2_p4,,,580240221.0,ns,2
argon2id,verify,m327680_t2_p4,,,581659289.0,ns,2
argon2id,verify,m327680_t2_p4,,,585456028.0,ns,2
argon2id,verify,m327680_t2_p4,,,587497356.0,ns,2
argon2id,verify,m327680_t2_p4,,,611456782.0,ns,2
argon2id,verify,m327680_t2_p4,,,579673967.0,ns,2
