group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m278528_t2_p8,,,765528509.0,ns,3
argon2id,verify,m278528_t2_p8,,,740799830.0,ns,3
argon2id,verify,m278528_t2_p8,,,741864261.0,ns,3
argon2id,verify,m278528_t2_p8,,,740405566.0,ns,3
argon2id,verify,m278528_t2_p8,,,739005079.0,ns,3
argon2id,verify,m278528_t2_p8,,,734920284.0,ns,3
argon2id,verify,m278528_t2_p8,,,739419909.0,ns,3
argon2id,verify,m278528_t2_p8,,,742420293.0,ns,3
argon2id,verify,m278528_t2_p8,,,739297347.0,ns,3
argon2id,verify,m278528_t2_p8,,,758800843.0,ns,3
