group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m950272_t2_p2,,,910485645.0,ns,1
argon2id,hash,m950272_t2_p2,,,908122937.0,ns,1
argon2id,hash,m950272_t2_p2,,,911798050.0,ns,1
argon2id,hash,m950272_t2_p2,,,907715903.0,ns,1
argon2id,hash,m950272_t2_p2,,,914006755.0,ns,1
argon2id,hash,m950272_t2_p2,,,909356768.0,ns,1
argon2id,hash,m950272_t2_p2,,,910787381.0,ns,1
argon2id,hash,m950272_t2_p2,,,916009799.0,ns,1
argon2id,hash,m950272_t2_p2,,,911250007.0,ns,1
argon2id,hash,m950272_t2_p2,,,916488116.0,ns,1
