group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m557056_t3_p8,,,747176279.0,ns,1
argon2id,verify,m557056_t3_p8,,,749044655.0,ns,1
argon2id,verify,m557056_t3_p8,,,748977371.0,ns,1
argon2id,verify,m557056_t3_p8,,,749399633.0,ns,1
argon2id,verify,m557056_t3_p8,,,780224096.0,ns,1
argon2id,verify,m557056_t3_p8,,,743622924.0,ns,1
argon2id,verify,m557056_t3_p8,,,743237726.0,ns,1
argon2id,verify,m557056_t3_p8,,,747446731.0,ns,1
argon2id,verify,m557056_t3_p8,,,750254501.0,ns,1
argon2id,verify,m557056_t3_p8,,,751143181.0,ns,1
