group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m557056_t2_p4,,,529388611.0,ns,1
argon2id,hash,m557056_t2_p4,,,556412738.0,ns,1
argon2id,hash,m557056_t2_p4,,,526266527.0,ns,1
argon2id,hash,m557056_t2_p4,,,528560752.0,ns,1
argon2id,hash,m557056_t2_p4,,,531403934.0,ns,1
argon2id,hash,m557056_t2_p4,,,549259362.0,ns,1
argon2id,hash,m557056_t2_p4,,,529199273.0,ns,1
argon2id,hash,m557056_t2_p4,,,531756878.0,ns,1
argon2id,hash,m557056_t2_p4,,,529436577.0,ns,1
argon2id,hash,m557056_t2_p4,,,531819470.0,ns,1
