group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m507904_t3_p4,,,688786826.0,ns,1
argon2id,verify,m507904_t3_p4,,,687752205.0,ns,1
argon2id,verify,m507904_t3_p4,,,685735560.0,ns,1
argon2id,verify,m507904_t3_p4,,,684585460.0,ns,1
argon2id,verify,m507904_t3_p4,,,687691962.0,ns,1
argon2id,verify,m507904_t3_p4,,,684357293.0,ns,1
argon2id,verify,m507904_t3_p4,,,690273368.0,ns,1
argon2id,verify,m507904_t3_p4,,,690820335.0,ns,1
argon2id,verify,m507904_t3_p4,,,688940777.0,ns,1
argon2id,verify,m507904_t3_p4,,,689343092.0,ns,1
