group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m950272_t3_p1,,,1344693642.0,ns,1
argon2id,verify,m950272_t3_p1,,,1343304090.0,ns,1
argon2id,verify,m950272_t3_p1,,,1334636349.0,ns,1
argon2id,verify,m950272_t3_p1,,,1337488695.0,ns,1
argon2id,verify,m950272_t3_p1,,,1339469885.0,ns,1
argon2id,verify,m950272_t3_p1,,,1338697502.0,ns,1
argon2id,verify,m950272_t3_p1,,,1340219541.0,ns,1
argon2id,verify,m950272_t3_p1,,,1344907173.0,ns,1
argon2id,verify,m950272_t3_p1,,,1339876352.0,ns,1
argon2id,verify,m950272_t3_p1,,,1332620484.0,ns,1
