group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m737280_t3_p2,,,1023347035.0,ns,1
argon2id,verify,m737280_t3_p2,,,1026774003.0,ns,1
argon2id,verify,m737280_t3_p2,,,1021634988.0,ns,1
argon2id,verify,m737280_t3_p2,,,1014050884.0,ns,1
argon2id,verify,m737280_t3_p2,,,1014754935.0,ns,1
argon2id,verify,m737280_t3_p2,,,1018946001.0,ns,1
argon2id,verify,m737280_t3_p2,,,1029088177.0,ns,1
argon2id,verify,m737280_t3_p2,,,1035617639.0,ns,1
argon2id,verify,m737280_t3_p2,,,1030568823.0,ns,1
argon2id,verify,m737280_t3_p2,,,1018991933.0,ns,1
