group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,verify,m245760_t2_p1,,,646018869.0,ns,3
argon2id,verify,m245760_t2_p1,,,653835695.0,ns,3
argon2id,verify,m245760_t2_p1,,,646248657.0,ns,3
argon2id,verify,m245760_t2_p1,,,646906633.0,ns,3
argon2id,verify,m245760_t2_p1,,,647145321.0,ns,3
argon2id,verify,m245760_t2_p1,,,647604522.0,ns,3
argon2id,verify,m245760_t2_p1,,,647303534.0,ns,3
argon2id,verify,m245760_t2_p1,,,648028267.0,ns,3
argon2id,verify,m245760_t2_p1,,,647314668.0,ns,3
argon2id,verify,m245760_t2_p1,,,651771394.0,ns,3
