group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m638976_t3_p4,,,867657214.0,ns,1
argon2id,hash,m638976_t3_p4,,,871601062.0,ns,1
argon2id,hash,m638976_t3_p4,,,870959987.0,ns,1
argon2id,hash,m638976_t3_p4,,,884424769.0,ns,1
argon2id,hash,m638976_t3_p4,,,871096377.0,ns,1
argon2id,hash,m638976_t3_p4,,,873252616.0,ns,1
argon2id,hash,m638976_t3_p4,,,877244775.0,ns,1
argon2id,hash,m638976_t3_p4,,,870517619.0,ns,1
argon2id,hash,m638976_t3_p4,,,871889347.0,ns,1
argon2id,hash,m638976_t3_p4,,,870830456.0,ns,1
