group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m704512_t3_p8,,,953892954.0,ns,1
argon2id,hash,m704512_t3_p8,,,956655301.0,ns,1
argon2id,hash,m704512_t3_p8,,,955883111.0,ns,1
argon2id,hash,m704512_t3_p8,,,956214385.0,ns,1
argon2id,hash,m704512_t3_p8,,,953861209.0,ns,1
argon2id,hash,m704512_t3_p8,,,953247147.0,ns,1
argon2id,hash,m704512_t3_p8,,,953642512.0,ns,1
argon2id,hash,m704512_t3_p8,,,957894684.0,ns,1
argon2id,hash,m704512_t3_p8,,,962780354.0,ns,1
argon2id,hash,m704512_t3_p8,,,957679663.0,ns,1
