group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m589824_t2_p2,,,566477247.0,ns,1
argon2id,hash,m589824_t2_p2,,,562682592.0,ns,1
argon2id,hash,m589824_t2_p2,,,568718682.0,ns,1
argon2id,hash,m589824_t2_p2,,,569564937.0,ns,1
argon2id,hash,m589824_t2_p2,,,571876059.0,ns,1
argon2id,hash,m589824_t2_p2,,,583874755.0,ns,1
argon2id,hash,m589824_t2_p2,,,576151596.0,ns,1
argon2id,hash,m589824_t2_p2,,,579778806.0,ns,1
argon2id,hash,m589824_t2_p2,,,578867009.0,ns,1
argon2id,hash,m589824_t2_p2,,,574679452.0,ns,1
