group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m966656_t3_p4,,,1324820359.0,ns,1
argon2id,hash,m966656_t3_p4,,,1313680478.0,ns,1
argon2id,hash,m966656_t3_p4,,,1315788366.0,ns,1
argon2id,hash,m966656_t3_p4,,,1314754364.0,ns,1
argon2id,hash,m966656_t3_p4,,,1333527499.0,ns,1
argon2id,hash,m966656_t3_p4,,,1316278766.0,ns,1
argon2id,hash,m966656_t3_p4,,,1316845609.0,ns,1
argon2id,hash,m966656_t3_p4,,,1313862688.0,ns,1
argon2id,hash,m966656_t3_p4,,,1327093745.0,ns,1
argon2id,hash,m966656_t3_p4,,,1324621360.0,ns,1
