group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
argon2id,hash,m589824_t1_p4,,,650659256.0,ns,2
argon2id,hash,m589824_t1_p4,,,651739473.0,ns,2
argon2id,hash,m589824_t1_p4,,,647493355.0,ns,2
argon2id,hash,m589824_t1_p4,,,648436875.0,ns,2
argon2id,hash,m589824_t1_p4,,,653866694.0,ns,2
argon2id,hash,m589824_t1_p4,,,655530632.0,ns,2
argon2id,hash,m589824_t1_p4,,,653824479.0,ns,2
argon2id,hash,m589824_t1_p4,,,652096987.0,ns,2
argon2id,hash,m589824_t1_p4,,,652186888.0,ns,2
argon2id,hash,m589824_t1_p4,,,656414887.0,ns,2
